mesto,id_tekmovalca,tocke 
16,2928,249.0
17,5298,247.7
18,5972,247.0
19,5564,246.6
20,4880,246.3
21,5987,244.6
22,3090,244.0
23,5302,243.9
24,2815,242.8
25,2022,241.9
26,4367,241.0
27,4889,237.6
28,5326,236.5
29,5567,236.0
30,5706,231.4
31,2813,118.5
32,5174,116.4
33,5288,116.2
34,4226,116.1
35,5963,115.4
36,4325,115.3
37,5521,115.0
38,5757,114.3
39,5451,112.7
40,4664,112.1
41,2067,111.3
42,2177,109.2
43,2947,108.5
44,5435,107.5
45,5284,106.8
46,5396,103.5
47,6145,101.4
48,4593,94.6
49,1922,91.7
50,4643,86.9
1,5040,273.7
2,4141,270.3
2,6696,270.3
4,2088,262.7
5,2927,261.3
6,4197,261.1
6,5658,261.1
8,5564,261.0
9,5064,259.0
10,4880,258.5
11,2934,254.3
12,5891,253.4
13,5298,252.6
14,4321,252.3
15,5288,251.7
16,5757,250.7
17,5142,250.4
18,2928,250.3
19,4646,249.4
20,4226,246.6
21,2813,245.9
22,3090,242.1
23,5987,241.6
24,2022,239.6
25,4889,239.2
26,2067,238.0
27,4367,237.1
28,5963,234.8
29,2852,234.6
30,4143,231.5
31,5302,230.3
32,2815,118.5
33,4186,117.6
34,2177,116.0
35,5567,115.9
36,2947,114.8
37,4325,114.4
38,5284,114.1
39,5174,113.4
40,5326,113.2
41,5168,112.6
41,5396,112.6
43,4963,109.6
44,4664,106.9
45,5336,106.6
46,5972,104.2
46,2987,104.2
48,5521,93.3
49,6145,88.6
50,2708,86.9
1,4889,308.6
2,5040,297.0
3,4197,290.8
4,2813,282.6
5,5064,281.3
6,2067,280.3
7,2928,278.7
8,2927,274.6
9,5987,272.8
10,6696,272.4
11,2934,266.9
12,5891,266.7
13,4321,264.3
14,2088,264.2
15,5564,264.1
16,1998,263.6
17,4367,260.5
18,5658,259.8
19,2177,259.7
20,4664,257.2
21,4322,255.8
22,5972,253.7
23,4880,252.5
24,2931,251.7
25,5435,251.5
26,5142,248.2
27,3090,247.2
28,5326,242.6
29,4801,228.2
30,4141,134.6
31,4325,126.5
32,2918,126.3
33,5302,125.6
34,4226,125.0
35,2874,124.0
36,4186,123.4
37,2947,123.0
38,5174,122.6
39,5288,121.9
40,4143,120.7
41,4957,120.4
42,5168,118.4
43,2852,116.4
44,2025,116.3
45,2708,115.9
46,4646,114.1
47,2178,113.9
48,2815,113.3
49,5757,110.3
50,5298,97.4
1,4889,277.7
2,5040,276.8
3,2934,267.2
4,5064,266.4
5,5298,265.7
6,2813,261.8
6,4321,261.8
8,5891,254.2
9,6696,253.0
10,5658,252.6
11,4143,252.5
11,4226,252.5
13,2918,252.3
14,1998,252.0
15,4197,251.9
16,2947,251.7
17,5168,251.2
18,4801,250.8
19,4141,249.6
20,5972,247.7
21,2927,246.1
22,2931,245.1
23,2177,242.8
24,2928,241.4
25,5564,241.2
26,5987,240.4
27,5757,236.4
28,5142,233.1
29,5284,227.1
30,4325,222.7
31,5288,118.1
32,5174,118.0
33,2088,117.6
34,5435,116.2
35,2852,116.0
36,5567,115.7
37,4367,115.4
38,5302,114.7
39,2815,113.9
40,4880,113.5
41,2022,113.4
42,2067,112.8
42,4186,112.8
44,4322,112.7
45,5963,112.2
46,4957,111.9
47,4259,111.4
48,2178,108.7
49,3090,100.5
50,4646,99.9
1,5040,253.7
2,4321,240.9
3,2934,235.4
4,4197,234.4
5,5658,232.3
6,5064,230.6
7,4889,230.5
8,3090,227.9
9,5298,226.7
10,2815,226.6
11,5564,226.2
12,1998,225.4
13,2927,224.5
14,2918,224.0
15,5288,222.2
16,5168,221.3
17,2928,221.1
18,4143,220.8
19,2088,220.6
20,2947,220.4
21,6696,220.1
22,4325,219.1
23,5497,218.9
24,4141,217.1
25,2067,216.1
26,5987,215.7
27,5302,215.2
28,4367,212.9
29,4880,210.2
30,2813,197.5
31,5963,106.9
32,4226,106.8
33,5757,106.5
34,2022,106.2
35,5174,105.4
36,5142,105.1
37,5891,104.8
38,5972,104.6
39,4322,104.4
40,4664,99.1
40,4801,99.1
42,5284,98.2
43,2852,95.6
44,5750,95.2
45,4259,95.0
46,4626,90.5
47,4186,90.1
48,1945,89.4
49,2874,88.9
50,5063,88.7
1,5040,272.7
2,4889,270.4
3,5497,261.3
4,4321,260.2
5,2934,257.3
6,4143,253.7
7,2813,252.9
8,2927,251.5
9,5064,250.9
10,5298,250.8
11,5891,250.4
12,5564,248.1
13,4141,247.2
14,2947,246.2
15,5658,245.2
16,5288,244.6
17,2815,244.0
18,2088,243.9
19,6696,243.2
20,4664,242.8
21,4226,242.2
22,5168,240.6
23,2022,240.4
24,1998,239.8
25,5987,238.0
26,5972,237.8
27,2918,237.6
28,5757,235.4
29,4322,231.3
30,4325,230.5
31,4646,226.2
32,3090,223.0
33,4197,118.0
34,5284,117.7
35,4259,117.2
36,4367,116.9
37,5963,115.1
38,4186,113.9
39,5302,113.6
40,2067,113.5
41,5336,111.8
42,5142,111.6
43,5750,109.6
44,5039,107.3
45,5174,106.0
46,4957,105.8
47,4678,105.1
48,5435,104.7
49,5063,95.5
50,1945,94.5
1,2934,264.4
2,5564,252.2
3,5987,251.0
4,2918,246.6
5,2067,243.6
6,4325,240.5
7,4321,238.3
7,2813,238.3
9,5972,238.1
10,5064,235.4
11,2947,234.7
12,2088,234.2
13,5298,233.4
14,2927,232.0
15,4889,229.7
16,5757,229.4
17,4141,229.3
18,4226,228.1
19,4367,227.8
20,5891,227.6
21,4801,224.6
22,5174,223.8
23,4143,223.0
24,1984,221.5
25,4880,221.1
26,5658,216.7
27,4322,214.8
28,5497,211.7
29,5168,205.9
30,5284,200.3
31,4025,107.0
32,3090,106.1
33,5567,105.9
34,4259,105.3
35,5494,104.4
36,5141,104.1
37,5302,102.9
38,4724,101.5
39,5288,99.7
40,5626,97.8
41,4720,96.6
42,6145,93.8
43,2931,92.6
44,5142,91.7
45,4678,89.5
46,5547,80.6
47,4664,72.9
48,1998,12.4
1,4889,273.3
2,2934,271.6
3,4321,268.7
4,5564,262.0
5,5298,261.2
6,2947,258.8
7,4367,258.2
8,5040,257.8
9,5891,254.7
9,4646,254.7
11,5658,253.4
11,5497,253.4
13,5064,253.0
14,5972,252.3
15,5288,251.7
16,2813,249.3
17,5987,247.6
18,4325,246.5
19,5168,245.3
20,5429,243.9
21,4322,241.6
22,4197,239.2
23,5494,238.8
24,4226,238.4
25,2088,236.2
26,2067,233.1
27,4143,231.4
28,5706,226.5
29,5302,223.5
30,4186,222.9
31,6696,118.8
32,5142,118.3
33,4259,117.9
34,2852,117.6
35,4141,116.3
36,5174,116.2
37,5626,115.1
38,1984,114.8
39,4678,114.5
40,6145,114.1
41,5284,112.0
42,2918,111.5
42,4724,111.5
44,4880,110.1
45,4664,109.6
46,5141,108.3
47,4801,106.5
48,5757,106.3
49,4720,102.0
50,2931,100.0
1,2947,249.5
2,5064,248.8
3,2918,244.4
4,2934,242.3
5,2813,235.8
6,4259,235.4
7,4197,235.1
8,2927,234.9
9,4321,233.1
10,5298,231.8
11,2022,225.1
12,4646,224.6
13,4226,223.5
14,4889,220.1
15,5658,218.7
16,4367,217.5
17,3090,217.4
18,2088,215.9
19,5435,210.3
20,5288,207.8
21,1998,207.4
22,5451,202.3
23,5142,199.6
24,2931,198.9
25,5336,197.9
26,4325,197.8
27,5521,183.5
28,1984,176.1
29,5523,174.7
30,5193,164.6
31,2852,96.1
32,4880,95.1
33,5284,93.9
34,5067,93.3
35,4141,92.3
36,2016,89.4
37,4963,85.5
38,5068,85.2
39,4801,83.2
40,4025,79.6
41,4626,78.0
42,5168,76.2
43,5706,74.1
44,2530,74.0
45,1922,71.3
46,4664,68.6
47,2025,68.0
48,6307,57.4
49,3006,55.3
50,5676,55.1
51,4269,54.9
52,5522,30.8
1,2947,247.0
2,2918,245.7
3,4226,241.0
4,5064,237.7
5,4321,228.6
6,4646,223.6
7,4367,220.9
8,2088,220.7
9,5658,219.7
10,1998,215.8
11,5168,215.4
12,4880,211.2
13,4141,210.3
14,5298,208.8
15,2934,203.8
16,5435,200.4
17,2813,198.0
18,5142,197.2
19,2022,194.5
20,5336,187.6
21,5284,187.4
22,4325,186.9
23,3090,184.8
24,5288,184.0
25,5302,178.9
26,2927,168.2
27,5067,163.8
28,1984,151.5
29,2852,147.2
30,4259,121.5
31,4197,87.0
32,5522,84.8
33,4664,83.8
34,4801,83.4
35,5451,79.1
36,5068,78.1
37,5193,77.9
38,2931,77.5
39,2016,75.9
40,5521,75.8
41,4626,74.2
42,2530,70.5
43,4889,69.4
44,5706,69.0
45,5676,66.0
46,5523,63.8
47,4963,59.2
48,5026,55.0
49,4269,54.7
50,4025,53.9
51,2025,52.2
52,3006,50.2
53,1922,42.6
1,5040,418.7
2,2067,418.2
3,2918,417.6
4,5174,417.2
5,4321,413.8
6,4325,394.9
7,4889,391.0
8,2927,389.2
9,4646,385.6
10,4197,384.5
11,2947,377.1
12,2934,373.9
13,2088,370.8
14,2815,370.7
15,5972,369.8
16,5298,368.4
17,5987,361.6
18,5564,360.2
19,5288,341.8
20,5064,337.0
21,2931,329.7
22,5185,327.1
23,5063,324.4
24,4678,320.0
25,5302,314.9
26,5658,311.7
26,5435,311.7
28,4226,308.4
29,2987,304.1
30,5750,270.2
31,5336,128.7
32,5142,125.3
33,5757,123.5
34,2708,118.6
35,1998,112.6
36,6342,106.6
37,6145,100.8
38,5284,96.8
39,4593,94.4
40,5764,91.8
1,2918,416.5
2,2927,405.5
3,5040,400.0
4,2067,393.6
5,4646,390.4
5,5658,390.4
7,4321,386.6
8,5174,380.4
9,4197,378.7
10,4325,377.1
11,2947,367.7
12,2088,364.9
13,5987,358.4
14,5298,356.7
15,2931,345.2
16,2815,344.7
17,2934,343.9
18,5288,340.1
19,5972,329.0
20,5564,322.3
21,4889,321.5
22,5064,313.7
23,5302,300.1
24,5435,295.6
25,4226,294.5
26,2987,292.9
27,4724,292.7
28,5142,271.5
29,5185,271.3
30,4678,234.6
31,5336,127.1
32,5757,124.6
33,5284,123.3
34,4626,120.8
35,1998,114.6
36,6342,109.8
37,5764,100.0
38,6145,98.1
39,2999,87.7
1,5040,421.7
2,2918,421.4
3,2947,389.1
4,5174,381.3
5,5658,380.4
6,5891,372.5
7,2927,370.9
7,2088,370.9
9,4321,369.3
10,2815,365.9
11,2067,363.9
12,5972,360.7
13,5063,351.7
14,5302,345.6
15,4646,343.4
16,5298,343.3
17,4593,333.6
18,4186,332.3
19,4678,326.7
20,2931,326.0
21,5185,322.8
22,4325,322.7
23,5288,322.4
24,5293,320.2
25,5750,316.3
26,3090,314.7
27,2987,304.8
28,5068,296.5
29,5284,290.9
30,5142,236.8
31,5193,169.0
32,5435,165.1
33,6342,164.9
34,5336,164.0
35,2708,162.2
36,2178,160.8
37,1984,159.7
38,4801,158.5
39,4226,157.2
1,5040,191.8
2,2947,187.2
3,4646,186.1
4,2918,183.3
5,5174,176.2
6,2067,172.7
7,2088,168.4
8,4321,164.7
9,2815,163.5
10,4186,158.3
11,5891,155.6
12,5972,154.3
13,4325,152.1
14,2927,150.2
15,5063,149.7
16,5298,148.4
17,5288,146.1
18,4801,145.7
19,6342,143.9
20,5658,143.2
21,5302,141.6
22,2987,140.1
23,2178,138.5
24,4678,138.4
25,2931,137.7
26,2708,137.0
27,5336,136.3
28,5987,135.8
29,4593,135.1
30,5293,129.6
31,3090,128.6
32,4626,123.1
33,4724,123.0
34,5142,121.4
35,5185,119.0
36,5284,117.5
37,4226,117.3
38,2999,112.5
39,4972,108.2
40,5435,107.6
41,5764,107.2
42,1984,106.4
43,4613,102.6
44,5062,99.0
45,1905,94.4
46,5750,94.0
47,5068,80.1
48,5193,79.8
49,2874,73.7
50,3787,72.1
51,5466,66.0
1,5891,259.5
2,4367,254.6
3,5040,253.1
4,2067,250.1
5,4889,249.6
6,4325,249.3
7,5658,248.7
8,2088,242.7
9,4186,235.3
10,2947,232.7
11,5302,232.1
12,2927,231.8
13,5298,231.5
14,4646,229.8
15,5284,228.9
16,3090,228.3
17,4197,226.8
18,2918,226.5
19,5497,226.2
20,2928,224.4
21,2934,223.3
22,4664,223.0
23,4724,220.3
24,2813,218.4
24,5963,218.4
26,4259,217.7
27,5168,215.3
28,6696,213.6
29,5174,204.3
30,4321,116.4
31,5142,104.6
32,5564,103.8
33,4880,103.0
34,6145,102.5
35,5064,101.2
36,2815,100.3
37,5063,98.7
38,4226,98.6
39,4801,97.4
40,5185,95.7
41,5972,94.6
42,5567,93.6
43,2987,93.0
44,5068,92.0
45,2852,88.8
46,5451,88.0
47,5757,86.4
48,4141,75.6
49,1998,72.3
50,5288,72.2
1,5564,409.8
2,5174,409.5
3,5040,409.0
4,5658,406.2
5,4889,402.3
6,4259,399.8
7,5064,397.5
8,2918,397.2
9,4197,395.1
10,2927,392.5
11,5497,390.8
12,5168,389.7
13,4593,386.8
14,5891,382.2
15,2088,382.1
16,2934,377.7
17,5068,376.2
18,4646,375.3
19,2815,372.7
20,5567,372.5
21,2987,371.9
22,4367,371.6
23,4226,367.2
24,2852,362.8
25,5987,358.8
26,6145,358.3
27,5288,343.6
28,5963,341.8
29,5063,337.5
30,5939,324.3
31,5451,163.2
32,5972,162.4
33,5326,161.4
34,5185,159.9
35,6696,153.8
36,5397,153.5
37,4626,150.4
38,2931,147.4
39,5547,136.9
1,5564,274.2
2,2934,266.9
3,4889,265.8
3,4197,265.8
5,4321,265.1
6,5298,262.0
7,2067,261.3
8,5064,258.3
9,2022,258.0
10,2927,256.8
11,4259,255.2
12,4325,255.0
13,4226,253.9
14,4367,253.7
15,5040,251.0
16,4880,246.5
17,2928,244.5
18,5658,244.3
19,5302,243.9
20,4646,242.9
21,2088,242.6
22,2947,242.5
23,5987,242.0
24,5174,238.6
25,2918,238.5
26,6145,236.0
27,5288,232.0
28,5284,229.6
29,4801,224.5
30,5109,217.2
31,5451,114.6
32,6696,113.7
33,5891,112.9
34,2852,112.3
35,5067,111.5
36,5706,110.8
37,5435,110.5
38,5497,106.4
39,4186,105.9
40,5567,104.7
41,4141,103.4
42,2177,102.5
43,3090,102.2
44,5757,101.0
45,5894,99.6
46,4720,94.3
47,5142,92.8
48,5185,91.5
49,2987,82.6
50,4322,73.3
1,4321,268.1
2,4259,257.2
3,4197,255.2
4,2934,253.7
5,5040,253.5
6,5497,252.0
7,2927,247.0
8,4646,245.6
9,5064,245.3
10,2947,244.8
11,2088,244.1
12,4367,242.6
13,5658,241.7
14,2987,240.8
15,4325,239.9
16,2813,239.0
16,4226,239.0
18,5174,238.9
19,2022,237.0
20,2918,234.2
21,5567,232.4
22,4880,225.6
23,5168,225.0
24,5142,221.9
25,2067,221.4
26,5435,217.4
27,5284,214.8
28,5564,210.5
29,5963,202.8
30,5288,190.9
31,5109,112.3
32,2928,111.7
33,5451,111.5
34,5757,107.7
35,4889,107.6
35,3090,107.6
37,5891,106.2
38,5302,106.1
39,5706,102.3
40,4801,98.2
41,4141,96.3
42,4724,94.7
43,6696,94.1
44,4186,93.7
45,4322,93.6
46,6145,92.2
47,5298,87.1
48,2177,86.3
49,5396,38.8
50,5894,10.7
1,4321,280.4
2,5564,278.7
3,4259,272.1
4,2927,271.4
5,2918,269.8
6,5658,267.9
7,4646,266.9
8,4889,265.4
9,4325,259.5
10,4197,258.4
11,2088,256.1
12,2022,255.0
13,2934,254.4
14,5497,253.3
15,2928,252.5
16,5040,250.8
17,5142,250.4
18,2987,249.8
19,5064,249.5
20,6696,249.3
21,2947,248.7
22,4226,247.5
23,5174,246.8
24,5298,246.7
25,4880,245.5
26,2813,244.5
27,2852,238.4
28,5451,237.6
29,4322,237.1
30,5963,232.3
31,4367,111.6
32,5987,111.4
33,4664,110.7
34,5626,109.8
35,2067,108.8
36,2815,106.3
37,5435,106.2
38,4801,105.9
39,4186,105.8
39,6145,105.8
41,2177,104.9
42,5109,104.4
43,4141,103.1
43,3090,103.1
45,5894,101.6
46,5567,99.5
47,5972,99.4
48,4724,98.9
49,5284,93.5
50,5302,88.7
1,5040,270.1
1,4325,270.1
3,2918,266.8
4,4321,260.0
5,4889,259.0
6,2088,254.1
7,2934,254.0
8,2927,253.5
9,5064,252.1
10,5174,250.5
11,5298,250.4
12,2022,248.8
13,4197,248.2
14,2813,245.6
15,5658,245.2
15,2947,245.2
17,2815,240.0
18,5963,239.0
19,4259,237.8
20,5142,236.6
21,4226,235.6
21,6145,235.6
23,5987,235.0
24,4593,233.0
25,2987,231.8
26,5567,230.7
27,3090,229.4
28,4141,228.4
29,4367,228.1
30,5451,217.1
31,2852,115.2
31,5109,115.2
33,2928,115.1
33,5068,115.1
35,5067,113.4
36,4880,112.9
37,5284,112.4
38,6696,111.8
39,5564,108.0
40,2177,107.6
41,4720,107.3
42,5497,107.1
43,4801,106.1
44,5706,104.3
45,4664,103.3
46,5302,102.2
47,5168,96.3
48,5435,93.2
49,6008,88.3
50,5626,41.4
1,5040,412.2
2,5658,405.9
3,4325,402.5
4,2022,399.1
5,2918,396.2
6,4646,393.7
7,5174,375.2
8,5298,374.7
9,4197,374.5
10,2947,374.3
11,4321,372.5
12,4259,370.2
13,6145,368.3
14,2987,363.7
15,2934,363.4
16,5168,362.4
17,5109,361.7
18,4593,361.6
19,6696,356.8
20,2088,355.9
21,2815,354.5
22,4889,353.6
23,5068,353.2
24,5435,352.9
25,5987,352.2
26,5972,352.0
27,5497,350.8
28,3090,343.6
29,4367,343.4
30,2928,339.2
31,2927,162.7
32,5284,160.8
33,4186,159.4
34,5567,158.8
35,5142,154.0
36,5302,152.7
37,2852,148.6
38,4764,147.3
39,5626,146.0
40,5564,117.1
1,4646,425.5
2,5987,423.7
3,5658,422.5
4,2022,417.8
5,4325,409.6
6,2918,406.5
6,4880,406.5
8,4321,406.1
9,4197,404.9
10,2927,401.8
11,5040,400.7
12,2947,397.2
13,5174,397.0
14,2088,393.5
15,2815,388.1
16,2934,378.4
17,4259,370.9
18,5298,370.4
19,3090,367.8
20,5564,366.7
21,5142,363.5
22,5497,363.3
23,2928,356.6
24,5109,350.8
25,5064,346.2
26,4186,336.3
27,5972,332.8
28,4367,330.0
29,5288,328.7
30,4226,326.4
1,5939,135.8
2,6696,132.8
3,4646,131.4
4,4367,130.7
5,4325,130.6
6,5298,127.6
7,2067,125.8
8,6342,125.6
9,5429,125.2
10,5435,120.1
11,2928,120.0
12,1984,116.9
13,5193,116.5
14,5497,116.0
15,4143,115.4
16,1995,113.7
17,2852,113.0
18,2088,112.9
18,2813,112.9
20,3012,112.4
21,5658,111.3
22,5142,111.1
23,2918,110.9
24,4880,108.3
25,5567,108.2
26,5963,107.9
27,2022,107.7
28,4197,107.4
29,5972,107.0
30,2927,106.8
31,4226,105.7
32,2947,105.4
33,5064,102.3
34,2987,101.4
34,5757,101.4
36,5284,101.3
37,4321,101.2
38,4720,101.0
39,4186,95.7
40,4259,95.2
41,5723,94.5
42,5063,91.8
43,2708,86.5
44,2931,85.7
45,4141,85.0
46,6194,83.3
47,5891,76.6
1,5040,273.2
2,6342,272.7
3,4143,272.3
4,5987,269.2
5,2022,268.6
6,2918,266.5
6,4197,266.5
8,2813,262.9
9,4367,261.5
10,4321,259.1
11,4259,257.7
12,5658,255.5
13,5589,252.6
14,5567,251.2
15,6696,251.0
16,2067,250.9
17,4646,248.0
18,5939,242.3
19,2927,240.7
20,5185,237.9
21,5298,230.7
22,5706,230.1
23,4325,228.7
24,2708,226.5
25,2928,225.2
26,5796,218.5
27,5891,217.8
28,4764,203.7
29,5963,195.1
30,5142,156.9
31,1995,114.8
31,2088,114.8
33,2947,111.6
34,2852,111.2
35,5435,109.5
36,5026,108.1
37,5429,107.6
38,5119,106.8
39,2931,106.0
40,5757,104.9
41,5466,103.3
42,4226,102.0
43,5174,97.4
44,1984,96.6
44,5293,96.6
46,3012,95.3
47,6398,88.4
48,5284,83.7
49,5723,79.0
50,4599,76.8
1,4197,276.6
2,5497,265.6
3,4321,259.8
4,5658,259.6
5,5119,259.0
6,5438,254.3
7,5288,252.9
8,5040,251.8
9,2934,251.7
10,5435,242.9
11,4646,241.0
12,4025,240.9
13,1984,240.8
14,4593,237.8
15,5987,236.2
16,2813,234.0
17,5972,233.0
18,6696,227.8
19,5174,225.1
20,4141,224.8
20,5142,224.8
22,5963,224.0
23,6342,222.9
24,2927,222.1
25,2852,221.6
26,4226,220.8
27,5396,220.5
28,1995,219.8
29,2928,218.6
30,4367,214.6
31,2947,109.3
32,2067,108.7
33,5676,108.2
34,5564,107.7
35,4801,106.2
36,6145,105.7
37,4889,105.6
38,2530,104.4
39,2088,102.6
40,4186,100.2
41,4880,100.0
41,5360,100.0
43,5706,99.9
44,5891,98.0
45,5026,95.3
46,5193,92.0
47,2024,90.9
48,5063,86.0
49,6398,82.0
1,5040,288.5
2,4367,283.5
3,5564,280.3
4,2934,277.1
5,5298,276.9
6,6696,276.2
7,4197,272.9
8,2918,271.3
9,5987,270.8
10,2022,268.6
11,6342,266.8
12,4141,266.0
13,4259,265.3
13,1995,265.3
15,5567,263.4
16,5064,263.1
17,2927,263.0
17,2987,263.0
19,4226,260.7
20,4321,259.5
21,5193,258.9
22,5497,258.1
23,5658,256.0
24,2852,255.2
25,2088,253.8
26,4325,253.6
27,5706,251.1
28,2067,249.1
29,5891,247.5
30,5963,243.8
31,5435,242.2
32,5939,123.1
33,5185,122.6
34,4143,121.9
35,1984,121.1
36,4186,120.3
37,5723,119.4
38,5695,119.3
39,1922,118.4
40,5466,117.7
41,5026,116.8
42,5589,115.7
43,4646,115.4
44,5429,115.3
45,4880,115.2
46,5174,114.9
47,4322,113.9
48,2708,112.9
49,5590,112.1
50,5168,100.2
1,4197,279.0
2,2934,277.0
3,4259,275.7
4,2022,270.7
5,4143,270.6
6,4325,268.3
7,2918,256.8
8,4367,255.8
9,1995,254.8
10,2813,250.3
11,6696,250.0
12,4646,249.8
13,2708,249.2
14,5658,249.0
15,5040,248.1
16,5564,247.1
17,5972,246.7
18,4321,244.9
19,2067,244.7
20,5185,242.7
21,1984,242.1
22,5193,241.5
23,6342,239.2
23,4226,239.2
25,5497,238.1
25,2927,238.1
27,5298,237.5
28,2928,237.4
29,2852,235.7
30,4889,235.1
31,5142,233.3
32,5891,228.9
33,4141,114.7
34,4764,113.8
35,5963,113.7
36,5939,112.7
37,5026,112.4
38,5987,112.1
39,2088,111.4
40,5435,110.9
41,5695,110.3
42,5174,109.4
43,5466,108.9
44,5429,108.5
45,2987,107.9
46,5567,106.3
47,4678,106.2
48,5723,104.0
49,3090,102.3
50,5589,99.5
1,4143,284.1
2,4321,280.8
3,2067,277.6
4,5040,271.8
5,4197,270.9
6,2022,269.5
7,2918,268.7
8,4259,267.8
9,5564,266.8
10,2934,266.6
11,4367,265.2
12,4325,264.3
13,5298,263.4
14,4646,261.3
15,6342,260.6
16,2927,258.3
17,5142,256.0
18,2088,255.9
19,5891,255.3
20,2813,254.3
21,1995,254.2
22,5185,252.2
23,4226,251.8
24,5326,251.2
25,5497,250.6
26,5435,248.7
27,5658,246.8
28,5987,237.4
29,5567,237.1
30,4593,229.6
31,5972,121.1
32,5695,120.9
33,2947,120.7
34,4889,120.5
34,5757,120.5
36,5193,120.1
37,2928,120.0
37,4678,120.0
39,5963,119.9
40,4720,119.2
41,2708,119.0
42,5026,118.8
43,5466,117.1
44,5429,115.7
45,3090,112.8
46,5302,108.3
47,5706,107.8
48,1984,105.5
49,2852,101.2
50,6696,101.1
1,4321,300.7
2,2067,292.9
3,2022,292.0
4,2934,291.8
5,1995,284.9
6,4367,282.3
7,4259,280.6
8,5040,279.8
8,4197,279.8
10,5298,277.2
11,5564,275.5
11,5658,275.5
13,6342,273.4
